,Receipt,Date,Description,Client,Staff,Quantity,Amount,GST,PST
942,178,2018-04-11,Women's hair cut,HENI01,JJ,1,82.0,4.1,6.56
943,179,2018-04-11,Men's hair cut,POOD01,SINEAD,1,35.0,1.75,2.8
944,180,2018-04-12,Women's hair cut,ESKR01,JJ,1,82.0,4.1,6.56
945,181,2018-04-12,Women's hair cut,BOWV01,JJ,1,82.0,4.1,6.56
946,182,2018-04-12,Women's hair cut,JIAL01,JJ,1,82.0,4.1,6.56
947,183,2018-04-12,Women's hair cut,PIVS01,JJ,1,82.0,4.1,6.56
948,184,2018-04-12,Men's hair cut,GUBD01,JJ,1,40.0,2.0,3.2
949,185,2018-04-12,Men's hair cut,STEB01,BECKY,1,30.0,1.5,2.4
950,187,2018-04-13,Blowdry,SIRM01,BECKY,1,30.0,1.5,2.4
951,188,2018-04-13,Men's hair cut,DUFD01,JJ,1,60.0,3.0,4.8
952,189,2018-04-13,LP wild stylers depolish 100ml,WALK_IN,HOUSE,1,14.7,0.735,1.176
953,19,2018-03-16,Women's hair cut,TSUL01,JJ,1,82.0,4.1,6.56
954,190,2018-04-13,Women's hair cut,ALLM01,JJ,1,82.0,4.1,6.56
955,192,2018-04-13,Men's hair cut,THOD01,JJ,1,60.0,3.0,4.8
956,193,2018-04-13,Blowdry,BYRP01,BECKY,1,30.0,1.5,2.4
957,194,2018-04-13,Women's hair cut,ROSL01,JJ,1,82.0,4.1,6.56
958,195,2018-04-13,Men's hair cut,MERM01,BECKY,1,30.0,1.5,2.4
959,196,2018-04-13,Blowdry,HILJ01,BECKY,1,50.0,2.5,4.0
960,198,2018-04-13,Women's hair cut,MOLA01,JJ,1,82.0,4.1,6.56
961,20,2018-03-16,Women's hair cut,STRH01,JJ,1,82.0,4.1,6.56
962,202,2018-04-14,Women's hair cut,SAVP01,JJ,1,82.0,4.1,6.56
963,202,2018-04-14,elchim dryer,SAVP01,JJ,1,124.5,6.225,9.96
964,203,2018-04-14,Blowdry,SKUD01,BECKY,1,50.0,2.5,4.0
965,203,2018-04-14,Consultation,SKUD01,HOUSE,1,-50.0,-2.5,-4.0
966,204,2018-04-14,Children (under 12),LEEN01,BECKY,1,50.0,2.5,4.0
967,205,2018-04-14,Women's hair cut,STOK01,JJ,1,82.0,4.1,6.56
968,206,2018-04-14,Women's hair cut,SHAG01,JJ,1,82.0,4.1,6.56
969,207,2018-04-14,Women's hair cut,BONT01,BECKY,1,60.0,3.0,4.8
970,208,2018-04-14,Blowdry,WOOJ01,JJ,1,32.0,1.6,2.56
971,209,2018-04-16,Women's hair cut,BLAR01,BECKY,1,60.0,3.0,4.8
972,210,2018-04-17,Women's hair cut,STEA01,BECKY,1,60.0,3.0,4.8
973,211,2018-04-17,Women's hair cut,MANL01,SINEAD,1,70.0,3.5,5.6
974,212,2018-04-17,Women's hair cut,GOUE01,BECKY,1,60.0,3.0,4.8
975,214,2018-04-17,Women's hair cut,WEIA01,JJ,1,82.0,4.1,6.56
976,217,2018-04-17,Blow dry bundle 5+1,BROS01,HOUSE,1,230.0,11.5,18.4
977,219,2018-04-17,Men's hair cut,HOG*01,SINEAD,1,35.0,1.75,2.8
978,22,2018-03-20,Women's hair cut,NGUS01,JJ,1,102.0,5.1,8.16
979,220,2018-04-17,Blowdry,HUYK01,BECKY,1,30.0,1.5,2.4
980,221,2018-04-17,Men's hair cut,JONC01,SINEAD,1,35.0,1.75,2.8
981,223,2018-04-17,Men's hair cut,SINS01,JJ,1,0.0,0.0,0.0
982,224,2018-04-17,Women's hair cut,LEEM01,JJ,1,92.0,4.6,7.36
983,224,2018-04-17,Color touch up,LEEM01,KELLY,1,55.0,2.75,4.4
984,226,2018-04-17,Women's hair cut,ROWD01,BECKY,1,60.0,3.0,4.8
985,227,2018-04-17,Blowdry,COLC01,BECKY,1,30.0,1.5,2.4
986,229,2018-04-18,Blow dry bundle 5+1,KUKK01,HOUSE,1,250.0,12.5,20.0
987,230,2018-04-18,Women's hair cut,DAVA01,JJ,1,82.0,4.1,6.56
988,231,2018-04-18,Women's hair cut,SORM01,JJ,1,92.0,4.6,7.36
989,231,2018-04-18,Highlights partial,SORM01,KELLY,1,100.0,5.0,8.0
990,232,2018-04-18,Women's hair cut,MILE01,SINEAD,1,70.0,3.5,5.6
991,233,2018-04-18,Blowdry,WELL01,SINEAD,1,30.0,1.5,2.4
992,234,2018-04-19,Women's hair cut,GRIA01,SINEAD,1,70.0,3.5,5.6
993,235,2018-04-19,Women's hair cut,KEIS01,BECKY,1,60.0,3.0,4.8
994,236,2018-04-19,Women's hair cut,MCGV01,SINEAD,1,70.0,3.5,5.6
995,236,2018-04-19,PO Hydrate superfood masque150,MCGV01,SINEAD,1,40.33,2.0165,3.2264
996,237,2018-04-19,Children (under 12),RABH01,BECKY,1,30.0,1.5,2.4
997,238,2018-04-19,Highlights partial,SCHH01,JJ,1,0.0,0.0,0.0
998,238,2018-04-19,Blowdry,SCHH01,BECKY,1,50.0,2.5,4.0
999,238,2018-04-19,miscellaneous,SCHH01,HOUSE,1,-50.0,-2.5,-4.0
1000,24,2018-03-20,Women's hair cut,HUDS01,JJ,1,82.0,4.1,6.56
1001,240,2018-04-19,Blowdry,HOLL01,SINEAD,1,50.0,2.5,4.0
1002,240,2018-04-19,miscellaneous,HOLL01,HOUSE,1,-50.0,-2.5,-4.0
1003,241,2018-04-19,Women's hair cut,VAUD01,JJ,1,102.0,5.1,8.16
1004,242,2018-04-19,Men's hair cut,MAKM01,SINEAD,1,35.0,1.75,2.8
1005,242,2018-04-19,KM Easy rider 100g,MAKM01,SINEAD,1,32.0,1.6,2.56
1006,243,2018-04-19,Men's hair cut,ZUKS01,BECKY,1,30.0,1.5,2.4
1007,244,2018-04-19,Women's hair cut,JARM01,JJ,1,82.0,4.1,6.56
1008,245,2018-04-19,Women's hair cut,LUL01,BECKY,1,60.0,3.0,4.8
1009,246,2018-04-19,Women's hair cut,BROT01,SINEAD,1,70.0,3.5,5.6
1010,247,2018-04-19,Women's hair cut,TOHS01,JJ,1,82.0,4.1,6.56
1011,247,2018-04-19,Shu cotton uzu 75m,TOHS01,JJ,1,39.9,1.995,3.1919999999999997
1012,248,2018-04-19,Men's hair cut,BUDG02,SINEAD,1,35.0,1.75,2.8
1013,249,2018-04-19,Women's hair cut,COAA01,JJ,1,82.0,4.1,6.56
1014,25,2018-03-20,Women's hair cut,ERWS01,JJ,1,82.0,4.1,6.56
1015,251,2018-04-19,Men's hair cut,JOHD01,SINEAD,1,35.0,1.75,2.8
1016,252,2018-04-20,Blowdry,FOXS01,JJ,1,32.0,1.6,2.56
1017,253,2018-04-20,Women's hair cut,KINN01,JJ,1,82.0,4.1,6.56
1018,253,2018-04-20,PO clean volume con 250ml,KINN01,JJ,1,35.39,1.7695,2.8312
1019,254,2018-04-20,Women's hair cut,SEDD01,BECKY,1,60.0,3.0,4.8
1020,255,2018-04-20,Women's hair cut,SCOL01,BECKY,1,60.0,3.0,4.8
1021,256,2018-04-20,Men's hair cut,FINW01,BECKY,1,30.0,1.5,2.4
1022,257,2018-04-20,Women's hair cut,NICM01,JJ,1,82.0,4.1,6.56
1023,258,2018-04-20,Men's hair cut,BARW01,JJ,1,40.0,2.0,3.2
1024,258,2018-04-20,PO Purify sh 250ml,BARW01,JJ,1,30.73,1.5365,2.4584
1025,259,2018-04-20,Blowdry,WARG01,JJ,1,52.0,2.6,4.16
1026,26,2018-03-20,Women's hair cut,HOT01,JJ,1,82.0,4.1,6.56
1027,260,2018-04-20,Women's hair cut,KOSI01,JJ,1,82.0,4.1,6.56
1028,260,2018-04-20,Color full color,KOSI01,JJ,1,0.0,0.0,0.0
1029,262,2018-04-20,Blowdry,HUDM01,BECKY,1,30.0,1.5,2.4
1030,263,2018-04-20,Men's hair cut,OHAG01,JJ,1,40.0,2.0,3.2
1031,263,2018-04-20,Shu shape paste 71g,OHAG01,JJ,1,42.0,2.1,3.36
1032,264,2018-04-21,Blowdry,NIDN01,JJ,1,32.0,1.6,2.56
1033,265,2018-04-21,Women's hair cut,RICP01,SINEAD,1,70.0,3.5,5.6
1034,266,2018-04-21,Dry updo,WILB01,BECKY,1,60.0,3.0,4.8
1035,267,2018-04-21,Men's hair cut,MCND01,SINEAD,1,35.0,1.75,2.8
1036,268,2018-04-21,LP homme strong 150m,WALK_IN,HOUSE,2,37.52,1.876,3.0016
1037,269,2018-04-21,Women's hair cut,HEIM01,BECKY,1,60.0,3.0,4.8
1038,27,2018-03-20,Women's hair cut,MAIK01,JJ,1,82.0,4.1,6.56
1039,270,2018-04-21,Men's hair cut,SHAA01,SINEAD,1,35.0,1.75,2.8
1040,271,2018-04-21,Color full color,RUTR01,JJ,1,0.0,0.0,0.0
1041,271,2018-04-21,Women's hair cut,RUTR01,JJ,1,102.0,5.1,8.16
1042,272,2018-04-21,Women's hair cut,NEML01,SINEAD,1,70.0,3.5,5.6
1043,273,2018-04-21,Women's hair cut,STEI01,BECKY,1,60.0,3.0,4.8
1044,273,2018-04-21,Women's hair cut,STEM01,BECKY,1,60.0,3.0,4.8
1045,274,2018-04-21,Women's hair cut,CORS01,JJ,1,102.0,5.1,8.16
1046,275,2018-04-21,Women's hair cut,LEIF01,SINEAD,1,70.0,3.5,5.6
1047,276,2018-04-21,Blowdry,HILJ01,SINEAD,1,50.0,2.5,4.0
1048,276,2018-04-21,Consultation,HILJ01,HOUSE,1,-50.0,-2.5,-4.0
1049,277,2018-04-21,Blowdry,BARA01,SINEAD,1,30.0,1.5,2.4
1050,277,2018-04-21,Treatments 1,BARA01,SINEAD,1,20.0,1.0,1.6
1051,278,2018-04-21,Men's hair cut,DELC01,BECKY,1,30.0,1.5,2.4
1052,28,2018-03-21,Women's hair cut,YUES01,JJ,1,82.0,4.1,6.56
1053,280,2018-04-21,Dry updo,ALIR01,JJ,1,82.0,4.1,6.56
1054,281,2018-04-20,Consultation,SHIG01,BECKY,1,0.0,0.0,0.0
1055,282,2018-04-22,Blow dry bundle 5+1,WONM02,HOUSE,1,260.0,13.0,20.8
1056,283,2018-04-22,PO hydrate con 250ml,WALK_IN,BECKY,1,37.25,1.8625,2.98
1057,284,2018-04-22,Men's hair cut,APTM01,JJ,1,30.0,1.5,2.4
1058,285,2018-04-22,Women's hair cut,SKUT01,BECKY,1,60.0,3.0,4.8
1059,286,2018-04-22,Women's hair cut,BAIL01,BECKY,1,60.0,3.0,4.8
1060,287,2018-04-22,Women's hair cut,SARK01,JJ,1,82.0,4.1,6.56
1061,287,2018-04-22,elchim dryer,SARK01,JJ,1,224.1,11.205,17.928
1062,288,2018-04-22,Men's hair cut,FRAW01,BECKY,1,30.0,1.5,2.4
1063,289,2018-04-24,Men's hair cut,HENB01,JJ,1,40.0,2.0,3.2
1064,29,2018-03-21,Women's hair cut,KRIJ01,JJ,1,82.0,4.1,6.56
1065,290,2018-04-24,Women's hair cut,KATM01,JJ,1,82.0,4.1,6.56
1066,291,2018-04-24,Blowdry,SKUD01,BECKY,1,50.0,2.5,4.0
1067,291,2018-04-24,Consultation,SKUD01,HOUSE,1,-50.0,-2.5,-4.0
1068,292,2018-04-24,Men's hair cut,SCHJ01,JJ,1,60.0,3.0,4.8
1069,292,2018-04-24,Men's camo color,SCHJ01,JJ,1,45.0,2.25,3.6
1070,293,2018-04-24,Men's hair cut,BERI01,JJ,1,60.0,3.0,4.8
1071,294,2018-04-24,Men's hair cut,OWED01,SINEAD,1,35.0,1.75,2.8
1072,295,2018-04-24,Women's hair cut,LEVL01,JJ,1,82.0,4.1,6.56
1073,296,2018-04-24,Children (under 12),BEAL01,SINEAD,1,45.0,2.25,3.6
1074,296,2018-04-24,Children (under 12),BEAA01,SINEAD,1,45.0,2.25,3.6
1075,297,2018-04-24,Women's hair cut,MCKT01,BECKY,1,60.0,3.0,4.8
1076,298,2018-04-25,Men's hair cut,WRI*01,SINEAD,1,35.0,1.75,2.8
1077,299,2018-04-25,Women's hair cut,HILE01,JJ,1,82.0,4.1,6.56
1078,30,2018-03-21,Men's hair cut,BERI01,JJ,1,40.0,2.0,3.2
1079,300,2018-04-25,Men's hair cut,SLUS01,JJ,1,40.0,2.0,3.2
1080,300,2018-04-25,Shu cleansing oil sh400ml,SLUS01,JJ,1,53.2,2.66,4.256
1081,301,2018-04-25,Men's hair cut,STOV01,JJ,1,40.0,2.0,3.2
1082,302,2018-04-25,Women's hair cut,BOYL01,SINEAD,1,70.0,3.5,5.6
1083,302,2018-04-25,Color mini touch up,BOYL01,SINEAD,1,45.0,2.25,3.6
1084,303,2018-04-25,Women's hair cut,MCGA01,JJ,1,82.0,4.1,6.56
1085,304,2018-04-25,Women's hair cut,RUTM01,JJ,1,82.0,4.1,6.56
1086,305,2018-04-25,Women's hair cut,YOUS01,SINEAD,1,70.0,3.5,5.6
1087,306,2018-04-25,Blowdry,ZUGL01,SINEAD,1,30.0,1.5,2.4
1088,308,2018-04-26,Blowdry,RODP01,SINEAD,1,30.0,1.5,2.4
1089,308,2018-04-26,Treatments 1,RODP01,SINEAD,1,20.0,1.0,1.6
1090,309,2018-04-26,Women's hair cut,GREM01,JJ,1,82.0,4.1,6.56
1091,309,2018-04-26,Shu essence absolue C.milk 250,GREM01,JJ,1,50.4,2.52,4.032
1092,309,2018-04-26,KM Motion lotion 150ml,GREM01,JJ,1,28.8,1.44,2.3040000000000003
1093,31,2018-03-21,Men's hair cut,ROLD01,JJ,1,40.0,2.0,3.2
1094,311,2018-04-26,Color touch up,BANR01,BECKY,1,55.0,2.75,4.4
1095,311,2018-04-26,Blowdry,BANR01,BECKY,1,40.0,2.0,3.2
1096,312,2018-04-26,Women's hair cut,GELK01,JJ,1,82.0,4.1,6.56
1097,312,2018-04-26,Shu cleansing oil sh400ml,GELK01,JJ,1,50.4,2.52,4.032
1098,313,2018-04-26,Blowdry,HOLL01,SINEAD,1,50.0,2.5,4.0
1099,313,2018-04-26,Consultation,HOLL01,HOUSE,1,-50.0,-2.5,-4.0
1100,314,2018-04-26,Blowdry,BROS01,BECKY,1,50.0,2.5,4.0
1101,314,2018-04-26,Consultation,BROS01,HOUSE,1,-50.0,-2.5,-4.0
1102,315,2018-04-26,Women's hair cut,COLG01,JJ,1,82.0,4.1,6.56
1103,316,2018-04-26,Men's hair cut,COLR01,BECKY,1,30.0,1.5,2.4
1104,317,2018-04-26,Women's hair cut,MOIB01,SINEAD,1,70.0,3.5,5.6
1105,318,2018-04-26,Women's hair cut,BUSM01,SINEAD,1,70.0,3.5,5.6
1106,319,2018-04-26,Women's hair cut,CARC01,JJ,1,82.0,4.1,6.56
1107,32,2018-03-21,Women's hair cut,CASH01,JJ,1,82.0,4.1,6.56
1108,320,2018-04-26,Men's hair cut,GALB01,JJ,1,60.0,3.0,4.8
1109,321,2018-04-26,Women's hair cut,SMIC01,SINEAD,1,70.0,3.5,5.6
1110,322,2018-04-26,Men's hair cut,MOYJ01,JJ,1,40.0,2.0,3.2
1111,323,2018-04-27,Blow dry bundle 5+1,SIRM01,HOUSE,1,250.0,12.5,20.0
1112,324,2018-04-27,Men's hair cut,GRET01,JJ,1,40.0,2.0,3.2
1113,325,2018-04-27,Men's hair cut,YATT01,BECKY,1,50.0,2.5,4.0
1114,326,2018-04-27,Women's hair cut,CHEW01,JJ,1,102.0,5.1,8.16
1115,327,2018-04-27,Blowdry,LEWH01,JJ,1,32.0,1.6,2.56
1116,328,2018-04-27,Men's hair cut,REIM01,BECKY,1,30.0,1.5,2.4
1117,329,2018-04-27,Men's hair cut,KLEA01,BECKY,1,50.0,2.5,4.0
1118,330,2018-04-27,Women's hair cut,KM01,JJ,1,82.0,4.1,6.56
1119,330,2018-04-27,Shu essence absolue oil 150m,KM01,JJ,1,62.1,3.105,4.968
1120,330,2018-04-27,Shu cotton uzu 75m,KM01,JJ,1,37.8,1.89,3.0239999999999996
1121,331,2018-04-27,Women's hair cut,GOSD01,JJ,1,102.0,5.1,8.16
1122,332,2018-04-27,Blowdry,ARMG01,BECKY,1,30.0,1.5,2.4
1123,333,2018-04-27,Women's hair cut,LINM02,JJ,1,82.0,4.1,6.56
1124,334,2018-04-27,Women's hair cut,MUMK01,JJ,1,75.0,3.75,6.0
1125,336,2018-04-27,Blowdry,OZIS01,BECKY,1,30.0,1.5,2.4
1126,337,2018-04-27,Women's hair cut,TINA01,JJ,1,82.0,4.1,6.56
1127,337,2018-04-27,KM Anti gravity lotion 150ml,TINA01,JJ,1,28.8,1.44,2.3040000000000003
1128,338,2018-04-27,Men's hair cut,HARW01,JJ,1,40.0,2.0,3.2
1129,338,2018-04-27,KM Motion lotion 150ml,HARW01,JJ,1,28.8,1.44,2.3040000000000003
1130,339,2018-04-27,Women's hair cut,RANZ01,BECKY,1,60.0,3.0,4.8
1131,34,2018-03-21,Men's hair cut,POTR01,JJ,1,40.0,2.0,3.2
1132,341,2018-04-28,Blowdry,RODP01,SINEAD,1,50.0,2.5,4.0
1133,342,2018-04-28,Men's hair cut,MCGA02,SINEAD,1,35.0,1.75,2.8
1134,343,2018-04-28,Blowdry,WONM02,JJ,1,52.0,2.6,4.16
1135,343,2018-04-28,Consultation,WONM02,HOUSE,1,-52.0,-2.6,-4.16
1136,345,2018-04-28,Women's hair cut,ROGE01,SINEAD,1,70.0,3.5,5.6
1137,345,2018-04-28,Women's hair cut,HUDM01,JJ,1,102.0,5.1,8.16
1138,346,2018-04-28,Women's hair cut,PHIJ01,SINEAD,1,70.0,3.5,5.6
1139,346,2018-04-28,PO Hydrate sheer sh 250ml,PHIJ01,SINEAD,1,30.73,1.5365,2.4584
1140,347,2018-04-28,Women's hair cut,MACB01,JJ,1,82.0,4.1,6.56
1141,347,2018-04-28,PO Clean Volume sh 250ml,MACB01,JJ,1,30.73,1.5365,2.4584
1142,347,2018-04-28,PO clean volume con 250ml,MACB01,JJ,1,33.52,1.676,2.6816
1143,347,2018-04-28,Women's hair cut,WHIA01,JJ,1,82.0,4.1,6.56
1144,348,2018-04-28,Women's hair cut,WINL01,SINEAD,1,70.0,3.5,5.6
1145,348,2018-04-28,KM Killer curls 200ml,WINL01,SINEAD,1,36.0,1.8,2.88
1146,35,2018-03-22,Men's hair cut,HYSA01,JJ,1,40.0,2.0,3.2
1147,350,2018-04-28,Blowdry,WOOJ01,SINEAD,1,50.0,2.5,4.0
1148,351,2018-04-28,Women's hair cut,HOS01,JJ,1,82.0,4.1,6.56
1149,352,2018-04-28,Consultation,CULT01,SINEAD,1,0.0,0.0,0.0
1150,354,2018-04-29,Women's hair cut,WAGL01,JJ,1,82.0,4.1,6.56
1151,355,2018-04-29,Women's hair cut,ZHIJ01,JJ,1,82.0,4.1,6.56
1152,356,2018-05-01,Shu shape paste 71g,WALK_IN,JJ,1,37.8,1.89,3.0239999999999996
1153,357,2018-05-01,Men's hair cut,FLAD01,SINEAD,1,35.0,1.75,2.8
1154,358,2018-05-01,Blowdry,HILJ01,BECKY,1,50.0,2.5,4.0
1155,36,2018-03-22,Women's hair cut,TAYD01,JJ,1,82.0,4.1,6.56
1156,360,2018-05-01,Women's hair cut,KERT01,JJ,1,102.0,5.1,8.16
1157,360,2018-05-01,Accent lights and color,KERT01,JJ,1,70.0,3.5,5.6
1158,361,2018-05-01,Men's hair cut,GRIP01,SINEAD,1,35.0,1.75,2.8
1159,364,2018-05-01,Blowdry,BROS01,BECKY,1,50.0,2.5,4.0
1160,364,2018-05-01,Consultation,BROS01,HOUSE,1,-50.0,-2.5,-4.0
1161,365,2018-05-01,Women's hair cut,ALVJ01,JJ,1,82.0,4.1,6.56
1162,366,2018-05-01,Men's hair cut,TAYE01,JJ,1,60.0,3.0,4.8
1163,368,2018-05-01,Men's hair cut,LEHJ01,JJ,1,50.0,2.5,4.0
1164,369,2018-05-01,Women's hair cut,CYRA01,BECKY,1,60.0,3.0,4.8
1165,37,2018-03-22,Women's hair cut,GOSD01,JJ,1,82.0,4.1,6.56
1166,370,2018-05-01,Women's hair cut,FLEB01,JJ,1,82.0,4.1,6.56
1167,374,2018-05-02,Blowdry,NELT01,SINEAD,1,30.0,1.5,2.4
1168,375,2018-05-02,Blowdry,RODP01,SINEAD,1,50.0,2.5,4.0
1169,376,2018-05-02,Women's hair cut,ATKN01,JJ,1,82.0,4.1,6.56
1170,376,2018-05-02,Shu essence absolue C.milk 250,ATKN01,JJ,1,50.4,2.52,4.032
1171,377,2018-05-02,Men's hair cut,DENB01,SINEAD,1,35.0,1.75,2.8
1172,378,2018-05-02,Blowdry,KINN01,JJ,1,52.0,2.6,4.16
1173,379,2018-05-02,Women's hair cut,MARA01,SINEAD,1,70.0,3.5,5.6
1174,381,2018-05-02,Men's hair cut,POTR01,JJ,1,60.0,3.0,4.8
1175,382,2018-05-02,Women's hair cut,LEEV01,JJ,1,82.0,4.1,6.56
1176,383,2018-05-03,Women's hair cut,LEFN01,JJ,1,82.0,4.1,6.56
1177,384,2018-05-03,Men's hair cut,NIES02,JJ,1,40.0,2.0,3.2
1178,385,2018-05-03,Women's hair cut,BHAJ01,BECKY,1,60.0,3.0,4.8
1179,386,2018-05-03,Blowdry,NIDN01,SINEAD,1,50.0,2.5,4.0
1180,387,2018-05-03,Blowdry,SKUD01,BECKY,1,50.0,2.5,4.0
1181,387,2018-05-03,Consultation,SKUD01,HOUSE,1,-50.0,-2.5,-4.0
1182,388,2018-05-03,Blowdry,HOLL01,SINEAD,1,45.0,2.25,3.6
1183,388,2018-05-03,Consultation,HOLL01,HOUSE,1,-45.0,-2.25,-3.6
1184,389,2018-05-03,Women's hair cut,BRIK01,JJ,1,82.0,4.1,6.56
1185,39,2018-03-22,Women's hair cut,OKEM01,JJ,1,82.0,4.1,6.56
1186,390,2018-05-03,Women's hair cut,MESN01,BECKY,1,60.0,3.0,4.8
1187,391,2018-05-03,Color touch up,NEEL01,JJ,1,40.0,2.0,3.2
1188,391,2018-05-03,Women's hair cut,NEEL01,JJ,1,92.0,4.6,7.36
1189,392,2018-05-03,Men's hair cut,SPIJ01,BECKY,1,30.0,1.5,2.4
1190,393,2018-05-03,Men's hair cut,LYNG01,JJ,1,60.0,3.0,4.8
1191,394,2018-05-03,Men's hair cut,TSAR01,JJ,1,40.0,2.0,3.2
1192,395,2018-05-03,Men's hair cut,BREM01,SINEAD,1,55.0,2.75,4.4
1193,397,2018-05-03,Women's hair cut,MARR01,SINEAD,1,70.0,3.5,5.6
1194,398,2018-05-03,Men's hair cut,BRAN01,SINEAD,1,35.0,1.75,2.8
1195,399,2018-05-03,Women's hair cut,WOOD02,JJ,1,82.0,4.1,6.56
1196,40,2018-03-22,Men's hair cut,GALB01,JJ,1,40.0,2.0,3.2
1197,401,2018-05-04,Blowdry,BYRP01,BECKY,1,50.0,2.5,4.0
1198,403,2018-05-04,Men's hair cut,COLE01,JJ,1,40.0,2.0,3.2
1199,403,2018-05-04,Men's hair cut,COLR02,BECKY,1,30.0,1.5,2.4
1200,403,2018-05-04,Blowdry,COLG01,BECKY,1,50.0,2.5,4.0
1201,403,2018-05-04,Men's hair cut,COLB01,JJ,1,40.0,2.0,3.2
1202,405,2018-05-04,Blowdry,SIRM01,BECKY,1,50.0,2.5,4.0
1203,405,2018-05-04,miscellaneous,SIRM01,HOUSE,1,-50.0,-2.5,-4.0
1204,407,2018-05-04,Color mini touch up,MCGV01,JOANNE,1,50.0,2.5,4.0
1205,408,2018-05-04,Blowdry,KOOM01,JJ,1,52.0,2.6,4.16
1206,41,2018-03-23,Women's hair cut,WARG01,JJ,1,82.0,4.1,6.56
1207,410,2018-05-04,Men's hair cut,PLUJ01,JJ,1,60.0,3.0,4.8
1208,410,2018-05-04,Men's camo color,PLUJ01,JJ,1,25.0,1.25,2.0
1209,411,2018-05-04,Blowdry,ALIR02,BECKY,1,30.0,1.5,2.4
1210,412,2018-05-04,Blowdry,RICC01,BECKY,1,40.0,2.0,3.2
1211,412,2018-05-04,Color full color,RICC01,JOANNE,1,80.0,4.0,6.4
1212,413,2018-05-04,Women's hair cut,GHOP01,BECKY,1,70.0,3.5,5.6
1213,413,2018-05-04,Accent lights and color,GHOP01,JOANNE,1,130.0,6.5,10.4
1214,414,2018-05-04,Men's hair cut,ZIMJ01,BECKY,1,30.0,1.5,2.4
1215,415,2018-05-04,Men's camo color,GUYD01,BECKY,1,35.0,1.75,2.8
1216,415,2018-05-04,Men's hair cut,GUYD01,BECKY,1,40.0,2.0,3.2
1217,417,2018-05-04,Women's hair cut,BENS01,JJ,1,82.0,4.1,6.56
1218,418,2018-05-04,Women's hair cut,MICK01,JJ,1,82.0,4.1,6.56
1219,42,2018-03-23,Men's hair cut,TAYE01,JJ,1,40.0,2.0,3.2
1220,423,2018-05-04,Highlights partial,SCHC01,JOANNE,1,100.0,5.0,8.0
1221,423,2018-05-04,Shu essence absolue oil 150m,SCHC01,JOANNE,1,62.1,3.105,4.968
1222,425,2018-05-04,Men's hair cut,NICP01,BECKY,1,50.0,2.5,4.0
1223,425,2018-05-04,KM Easy rider 100g,NICP01,BECKY,1,28.8,1.44,2.3040000000000003
1224,426,2018-05-04,Men's hair cut,CAND01,JJ,1,60.0,3.0,4.8
1225,428,2018-05-04,Color touch up,PENM01,JOANNE,1,60.0,3.0,4.8
1226,428,2018-05-04,Blow dry bundle 5+1,PENM01,HOUSE,1,240.0,12.0,19.2
1227,429,2018-05-05,Blowdry,WONM02,JJ,1,52.0,2.6,4.16
1228,429,2018-05-05,Consultation,WONM02,HOUSE,1,-52.0,-2.6,-4.16
1229,43,2018-03-23,Women's hair cut,MOOH01,JJ,1,82.0,4.1,6.56
1230,431,2018-05-05,Women's hair cut,SCOJ01,BECKY,1,60.0,3.0,4.8
1231,432,2018-05-05,Blowdry,BROF01,BECKY,1,40.0,2.0,3.2
1232,432,2018-05-05,Accent lights and color,BROF01,JOANNE,1,130.0,6.5,10.4
1233,433,2018-05-05,Men's hair cut,LAMC01,BECKY,1,30.0,1.5,2.4
1234,434,2018-05-05,Men's hair cut,ALIA01,BECKY,1,30.0,1.5,2.4
1235,435,2018-05-05,Women's hair cut,ODOA01,BECKY,1,40.0,2.0,3.2
1236,436,2018-05-05,Women's hair cut,SHIL01,SINEAD,1,70.0,3.5,5.6
1237,437,2018-05-05,Men's hair cut,BOTN01,SINEAD,1,35.0,1.75,2.8
1238,438,2018-05-05,Women's hair cut,CHUJ01,SINEAD,1,70.0,3.5,5.6
1239,439,2018-05-05,Blowdry,WYRC01,JJ,1,32.0,1.6,2.56
1240,44,2018-03-23,Women's hair cut,MUMK01,JJ,1,82.0,4.1,6.56
1241,440,2018-05-05,Balayage,BENL01,JOANNE,1,190.0,9.5,15.2
1242,440,2018-05-05,Women's hair cut,BENL01,JJ,1,92.0,4.6,7.36
1243,441,2018-05-05,Women's hair cut,GAGC01,JJ,1,82.0,4.1,6.56
1244,442,2018-05-05,Color touch up,TUMM01,JOANNE,1,60.0,3.0,4.8
1245,442,2018-05-05,Women's hair cut,TUMM01,JJ,1,92.0,4.6,7.36
1246,442,2018-05-05,Shu essence absolue oil 150m,TUMM01,JOANNE,1,62.1,3.105,4.968
1247,443,2018-05-05,Women's hair cut,FISV01,BECKY,1,60.0,3.0,4.8
1248,445,2018-05-05,Accent lights and color,ERWS01,JOANNE,1,140.0,7.0,11.2
1249,445,2018-05-05,Women's hair cut,ERWS01,JJ,1,102.0,5.1,8.16
1250,446,2018-05-05,Blowdry,HUDM01,JJ,1,52.0,2.6,4.16
1251,447,2018-05-05,Color touch up,CAYK01,JOANNE,1,70.0,3.5,5.6
1252,448,2018-05-05,Women's hair cut,HESM01,SINEAD,1,70.0,3.5,5.6
1253,449,2018-05-05,Color touch up,IRWE01,JOANNE,1,70.0,3.5,5.6
1254,449,2018-05-05,Men's hair cut,IRWE01,SINEAD,1,55.0,2.75,4.4
