,Date_CD,Year,Season,WeekEnd,LastYear,LastSeason,LastWeekEnd,Date,LastDate,DaysRecency,ClientType,Staff,BLastStaff,RTLastStaff,StaffCancType,BLastServiceCode,BLastWomenMenService,BLastColorCutService,LastServiceCategory,LastServicePrice,LastServiceCost,ServiceCode,ServiceCancType,WomenMenService,ColorCutService,ServiceCategory,ServicePrice,ServiceCost,RTLastWomenMen,RTLastColorCutReciept,LastTotalAmount,LastTotalGST,LastTotalPST,WasProdPerch,IsCanceled,CancelDay,CancelWeekday,CanceledBy,Days,LastIsCanceled,LastCanceledBy,LastCancelWeekday,TotalClientCancellationsTillNow,TotalClientBookingsTillNow,CancellationPcnt
2333,20180725,2018,Summer,0,2018.0,Spring,1.0,2018-07-25,2018-05-05,81.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,0.0,,,0.0,1,0.0
2334,20180427,2018,Spring,1,2018.0,Spring,0.0,2018-04-27,2018-03-22,36.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,26.3,42.08,0.0,0,,,,,0.0,,,0.0,2,0.0
2335,20180106,2018,Winter,1,,,,2018-01-06,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2336,20180517,2018,Spring,0,2018.0,Spring,1.0,2018-05-17,2018-04-27,20.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,27.0,6.0,BECKY,20.0,0.0,,,0.0,3,0.0
2337,20180607,2018,Summer,0,2018.0,Spring,0.0,2018-06-07,2018-05-17,21.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,1.0,BECKY,6.0,1.0,4,0.25
2338,20180815,2018,Summer,0,2018.0,Summer,1.0,2018-08-15,2018-06-30,46.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CHLPL,Other,Other,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,1.0,6,0.16666666666666666
2339,20180726,2018,Summer,0,2018.0,Summer,0.0,2018-07-26,2018-07-26,0.0,LowCancClient,JJ,BECKY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,24.0,3.0,TANYA,2.0,0.0,,,0.0,1,0.0
2340,20180726,2018,Summer,0,2018.0,Summer,0.0,2018-07-26,2018-07-26,0.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,24.0,3.0,TANYA,2.0,1.0,TANYA,3.0,1.0,2,0.5
2341,20180322,2018,Spring,0,2018.0,Winter,1.0,2018-03-22,2018-01-06,75.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
2342,20180526,2018,Spring,1,2018.0,Spring,0.0,2018-05-26,2018-05-15,11.0,LowCancClient,JJ,JOANNE,JJ,HighCancStaff,CON,Other,Other,MISC,0.0,0.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,0.0,,,2.0,4,0.5
2343,20180629,2018,Summer,1,2018.0,Spring,0.0,2018-06-29,2018-05-31,29.0,LowCancClient,JJ,BECKY,JOANNE,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Color,115.0,5.75,9.2,0.0,0,,,,,0.0,,,0.0,2,0.0
2344,20180629,2018,Summer,1,2018.0,Spring,0.0,2018-06-29,2018-05-31,29.0,LowCancClient,JJ,JOANNE,JOANNE,HighCancStaff,CFC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Color,115.0,5.75,9.2,0.0,0,,,,,0.0,,,0.0,4,0.0
2345,20180614,2018,Summer,0,,,,2018-06-14,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2346,20180727,2018,Summer,1,,,,2018-07-27,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2347,20180731,2018,Summer,0,2018.0,Summer,0.0,2018-07-31,2018-07-31,0.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,24.0,3.0,TANYA,7.0,1.0,TANYA,3.0,2.0,5,0.4
2348,20180731,2018,Summer,0,2018.0,Summer,0.0,2018-07-31,2018-07-31,0.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CHLPL,Other,Other,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,24.0,3.0,TANYA,7.0,1.0,TANYA,3.0,5.0,11,0.45454545454545453
2349,20180503,2018,Spring,0,2018.0,Spring,0.0,2018-05-03,2018-05-01,2.0,LowCancClient,JJ,JJ,,HighCancStaff,FRI,Other,Cut,STYLE,0.0,0.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,11.0,4.0,SINEAD,22.0,1.0,,3.0,1.0,2,0.5
2350,20180601,2018,Summer,1,2018.0,Spring,1.0,2018-06-01,2018-05-25,7.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,30.0,4.0,JJ,2.0,0.0,,,0.0,3,0.0
2351,20180831,2018,Summer,1,2018.0,Summer,1.0,2018-08-31,2018-07-07,55.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,1.0,5,0.2
2352,20180620,2018,Summer,0,2018.0,Spring,0.0,2018-06-20,2018-03-15,97.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,172.0,8.6,13.76,0.0,0,,,,,0.0,,,0.0,5,0.0
2353,20180315,2018,Spring,0,2018.0,Winter,1.0,2018-03-15,2018-01-05,69.0,LowCancClient,JJ,JJ,,HighCancStaff,CALC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
2354,20180315,2018,Spring,0,2018.0,Winter,1.0,2018-03-15,2018-01-05,69.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,4,0.0
2355,20181104,2018,Fall,1,2018.0,Summer,0.0,2018-11-04,2018-07-25,102.0,LowCancClient,JJ,JJ,,HighCancStaff,FRI,Other,Cut,STYLE,0.0,0.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,2.0,9,0.2222222222222222
2356,20180731,2018,Summer,0,2018.0,Summer,0.0,2018-07-31,2018-07-24,7.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CHLPL,Other,Other,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,1.0,TANYA,3.0,1.0,1,1.0
2357,20180731,2018,Summer,0,2018.0,Summer,0.0,2018-07-31,2018-07-31,0.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,24.0,3.0,TANYA,7.0,0.0,,,1.0,2,0.5
2358,20180105,2018,Winter,1,2018.0,Winter,1.0,2018-01-05,2018-01-05,0.0,LowCancClient,JJ,JJ,,HighCancStaff,CALC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
2359,20180105,2018,Winter,1,2018.0,Winter,1.0,2018-01-05,2018-01-05,0.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,3,0.0
2360,20180731,2018,Summer,0,2018.0,Summer,0.0,2018-07-31,2018-07-31,0.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CHLPL,Other,Other,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,24.0,3.0,TANYA,7.0,0.0,,,4.0,8,0.5
2361,20180425,2018,Spring,0,,,,2018-04-25,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2362,20180621,2018,Summer,0,2018.0,Spring,0.0,2018-06-21,2018-04-25,57.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,0.0,,,0.0,1,0.0
2363,20181107,2018,Fall,0,,,,2018-11-07,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2364,20180424,2018,Spring,0,,,,2018-04-24,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2365,20181005,2018,Fall,1,2018.0,Summer,1.0,2018-10-05,2018-06-29,98.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
2366,20181005,2018,Fall,1,2018.0,Summer,1.0,2018-10-05,2018-06-29,98.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CHLPHC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,4,0.0
2367,20180629,2018,Summer,1,,,,2018-06-29,,,LowCancClient,JJ,,JOANNE,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Other,242.0,12.1,19.36,0.0,0,,,,,,,,,0,
2368,20180427,2018,Spring,1,,,,2018-04-27,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2369,20180906,2018,Fall,0,2018.0,Spring,1.0,2018-09-06,2018-04-20,139.0,LowCancClient,JJ,JJ,,HighCancStaff,CFC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,6,0.0
2370,20180906,2018,Fall,0,2018.0,Spring,1.0,2018-09-06,2018-04-20,139.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,8,0.0
2371,20181107,2018,Fall,0,2018.0,Summer,1.0,2018-11-07,2018-08-05,94.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
2372,20181104,2018,Fall,1,,,,2018-11-04,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2373,20180307,2018,Spring,0,,,,2018-03-07,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2374,20180805,2018,Summer,1,,,,2018-08-05,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2375,20181107,2018,Fall,0,2018.0,Summer,1.0,2018-11-07,2018-08-05,94.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CFC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,4,0.0
2376,20180713,2018,Summer,1,,,,2018-07-13,,,LowCancClient,JJ,,JJ,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,,,,,0,
2377,20180805,2018,Summer,1,2018.0,Summer,1.0,2018-08-05,2018-07-13,23.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
2378,20180420,2018,Spring,1,2018.0,Winter,0.0,2018-04-20,2018-02-05,74.0,LowCancClient,JJ,JJ,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
2379,20180707,2018,Summer,1,2018.0,Summer,1.0,2018-07-07,2018-06-01,36.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,102.0,5.1,8.16,0.0,0,,,,,1.0,JJ,4.0,1.0,4,0.25
2380,20180525,2018,Spring,1,2018.0,Spring,1.0,2018-05-25,2018-04-20,35.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Other,52.0,7.7,12.32,0.0,0,,,,,0.0,,,0.0,2,0.0
2381,20180719,2018,Summer,0,2018.0,Summer,0.0,2018-07-19,2018-06-27,22.0,LowCancClient,JJ,BECKY,BECKY,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Other,120.0,6.0,9.6,0.0,0,,,,,0.0,,,8.0,26,0.3076923076923077
2382,20180719,2018,Summer,0,2018.0,Summer,0.0,2018-07-19,2018-06-27,22.0,LowCancClient,JJ,JOANNE,BECKY,HighCancStaff,CTU,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Other,120.0,6.0,9.6,0.0,0,,,,,0.0,,,8.0,28,0.2857142857142857
2383,20180519,2018,Spring,1,,,,2018-05-19,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2384,20180717,2018,Summer,0,,,,2018-07-17,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2385,20180426,2018,Spring,0,2018.0,Spring,1.0,2018-04-26,2018-04-07,19.0,LowCancClient,JJ,KELLY,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,6,0.0
2386,20180524,2018,Spring,0,2018.0,Spring,0.0,2018-05-24,2018-05-22,2.0,MediumCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,1.0,JJ,2.0,1.0,1,1.0
2387,20180607,2018,Summer,0,2018.0,Spring,0.0,2018-06-07,2018-05-24,14.0,MediumCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,1.0,2,0.5
2388,20180522,2018,Spring,0,,,,2018-05-22,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,21.0,2.0,JJ,1.0,,,,,0,
2389,20180613,2018,Summer,0,,,,2018-06-13,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2390,20180720,2018,Summer,1,2018.0,Summer,1.0,2018-07-20,2018-07-20,0.0,LowCancClient,JJ,JJ,SINEAD,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,70.0,3.5,5.6,0.0,0,,,,,0.0,,,0.0,1,0.0
2391,20180720,2018,Summer,1,2018.0,Summer,1.0,2018-07-20,2018-07-20,0.0,LowCancClient,JJ,JJ,SINEAD,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,70.0,3.5,5.6,0.0,0,,,,,0.0,,,0.0,3,0.0
2392,20180620,2018,Summer,0,2018.0,Spring,1.0,2018-06-20,2018-04-21,60.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,102.0,5.1,8.16,0.0,0,,,,,0.0,,,0.0,2,0.0
2393,20180623,2018,Summer,1,,,,2018-06-23,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2394,20180108,2018,Winter,0,,,,2018-01-08,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2395,20180817,2018,Summer,1,2018.0,Summer,1.0,2018-08-17,2018-06-15,63.0,LowCancClient,JJ,JJ,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
2396,20181206,2018,Winter,0,2018.0,Summer,1.0,2018-12-06,2018-07-06,153.0,HighCancClient,JJ,BECKY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,1.0,JJ,6.0,2.0,2,1.0
2397,20181206,2018,Winter,0,2018.0,Summer,1.0,2018-12-06,2018-07-06,153.0,HighCancClient,JJ,JOANNE,,HighCancStaff,CTU,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,1.0,JJ,6.0,4.0,4,1.0
2398,20180419,2018,Spring,0,,,,2018-04-19,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2399,20180421,2018,Spring,1,2018.0,Spring,0.0,2018-04-21,2018-03-15,37.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,9.2,14.72,0.0,0,,,,,0.0,,,0.0,1,0.0
2400,20180315,2018,Spring,0,,,,2018-03-15,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2401,20180323,2018,Spring,1,,,,2018-03-23,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2402,20180522,2018,Spring,0,2018.0,Spring,1.0,2018-05-22,2018-03-23,60.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,0.0,,,0.0,1,0.0
2403,20180418,2018,Spring,0,,,,2018-04-18,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2404,20180606,2018,Summer,0,,,,2018-06-06,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2405,20180408,2018,Spring,1,2018.0,Winter,0.0,2018-04-08,2018-02-06,61.0,LowCancClient,JJ,JOANNE,,HighCancStaff,CHLPL,Other,Other,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,8.0,1.0,JJ,0.0,0.0,,,0.0,2,0.0
2406,20180408,2018,Spring,1,2018.0,Winter,0.0,2018-04-08,2018-02-06,61.0,LowCancClient,JJ,KELLY,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,8.0,1.0,JJ,0.0,0.0,,,0.0,4,0.0
2407,20180704,2018,Summer,0,2018.0,Summer,0.0,2018-07-04,2018-06-28,6.0,MediumCancClient,JJ,KELLY,,HighCancStaff,SHCC,Child,Other,STYLE,52.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,4.0,4.0,KELLY,0.0,1.0,JJ,4.0,1.0,1,1.0
2408,20181204,2018,Winter,0,,,,2018-12-04,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2409,20181107,2018,Fall,0,2018.0,Summer,0.0,2018-11-07,2018-07-12,118.0,HighCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,1.0,KELLY,5.0,5.0,5,1.0
2410,20180711,2018,Summer,0,,,,2018-07-11,,,HighCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,10.0,3.0,BECKY,1.0,,,,,0,
2411,20180419,2018,Spring,0,2018.0,Winter,1.0,2018-04-19,2018-01-06,103.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
2412,20180106,2018,Winter,1,,,,2018-01-06,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2413,20181107,2018,Fall,0,2018.0,Spring,0.0,2018-11-07,2018-04-19,202.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
2414,20181207,2018,Winter,1,2018.0,Spring,1.0,2018-12-07,2018-05-04,217.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,1,0.0
2415,20180504,2018,Spring,1,,,,2018-05-04,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2416,20180719,2018,Summer,0,2018.0,Spring,1.0,2018-07-19,2018-05-04,76.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Woman,Cut,102.0,5.1,8.16,0.0,0,,,,,0.0,,,0.0,1,0.0
2417,20180504,2018,Spring,1,,,,2018-05-04,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2418,20180906,2018,Fall,0,2018.0,Summer,0.0,2018-09-06,2018-07-19,49.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
2419,20180712,2018,Summer,0,2018.0,Summer,0.0,2018-07-12,2018-07-11,1.0,HighCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,12.0,5.0,KELLY,0.0,1.0,BECKY,3.0,2.0,2,1.0
2420,20180712,2018,Summer,0,2018.0,Summer,0.0,2018-07-12,2018-07-11,1.0,HighCancClient,JJ,JOANNE,,HighCancStaff,CFC,Other,Color,COLOR,0.0,10.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,12.0,5.0,KELLY,0.0,1.0,BECKY,3.0,4.0,4,1.0
2421,20180320,2018,Spring,0,,,,2018-03-20,,,HighCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2422,20180720,2018,Summer,1,2018.0,Summer,1.0,2018-07-20,2018-07-07,13.0,LowCancClient,JJ,KELLY,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,17.0,3.0,KELLY,3.0,0.0,,,3.0,14,0.21428571428571427
2423,20180724,2018,Summer,0,2018.0,Summer,1.0,2018-07-24,2018-07-20,4.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,1,23.0,2.0,JJ,1.0,1.0,KELLY,3.0,4.0,15,0.26666666666666666
2424,20180428,2018,Spring,1,2018.0,Spring,1.0,2018-04-28,2018-04-20,8.0,LowCancClient,JJ,BECKY,BECKY,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,SHCW,HighCancService,Woman,Cut,STYLE,102,5,Other,Other,30.0,32.75,52.4,0.0,0,,,,,0.0,,,1.0,6,0.16666666666666666
2425,20180328,2018,Spring,0,,,,2018-03-28,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
2426,20180428,2018,Spring,1,,,,2018-04-28,,,MediumCancClient,JJ,,,HighCancStaff,,,,,,,SHCW,HighCancService,Woman,Cut,STYLE,102,5,,,,,,,0,,,,,,,,,0,
